Replicon;gene;type;start;end;orientation;color;from;to;subcolor;label_type;lane
chromosome;alr2836;gene;3456248;3457216;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2837;gene;3457336;3458310;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2838;gene;3458481;3459266;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2839;gene;3459432;3460577;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2840;gene;3460577;3461524;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2841;gene;3461549;3462973;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2842;gene;3463133;3463675;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2843;gene;3463675;3465558;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2844;gene;3465686;3465889;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2845;gene;3465886;3466731;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2846;gene;3467094;3468716;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2847;gene;3468944;3470056;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2848;gene;3470093;3470389;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2849;gene;3470430;3471023;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2850;gene;3471344;3471580;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2851;gene;3472110;3473330;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2852;gene;3473424;3474539;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2853;gene;3474859;3475869;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2854;gene;3475866;3477275;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2855;gene;3477644;3477865;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2856;gene;3478542;3480752;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2857;gene;3481174;3482637;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2858;gene;3482663;3483427;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2859;gene;3483557;3484435;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2860;gene;3484551;3485792;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2861;gene;3485859;3487265;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2862;gene;3487308;3487856;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2863;gene;3487961;3488362;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2864;gene;3488401;3489579;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2865;gene;3489602;3490558;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2866;gene;3490561;3491400;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2867;gene;3491419;3492636;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2868;gene;3492815;3493510;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2869;gene;3493544;3494848;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2870;gene;3495168;3497093;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2871;gene;3497404;3498015;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2872;gene;3498494;3498826;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2873;gene;3498850;3499857;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2874;gene;3499902;3500894;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2875;gene;3500891;3506344;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2876;gene;3507043;3508500;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cmpA;gene;3509080;3510456;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cmpB;gene;3510547;3511386;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cmcC;gene;3511460;3513463;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cmpD;gene;3513586;3514455;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2881;gene;3515023;3515970;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;exoD;gene;3516116;3516748;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2883;gene;3518351;3521746;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;kaiA;gene;3522618;3522926;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;kaiB;gene;3523032;3523358;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;kaiC;gene;3523433;3524992;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2887;gene;3525097;3527325;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2888;gene;3527414;3527791;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2889;gene;3527929;3528435;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2890;gene;3528549;3529328;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2891;gene;3529351;3530127;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2892;gene;3530311;3531807;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2893;gene;3531948;3532754;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ruvB;gene;3532795;3533895;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hisF;gene;3534050;3534829;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2896;gene;3534929;3535120;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2897;gene;3535277;3537217;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2898;gene;3537220;3537729;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;aphB;gene;3537722;3539977;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2900;gene;3540525;3541427;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2901;gene;3541673;3541903;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hetP;gene;3542511;3542921;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2903;gene;3543695;3544513;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2904;gene;3544523;3545695;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2905;gene;3545757;3546326;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;moeB;gene;3546463;3547635;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2907;gene;3547707;3548105;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2908;gene;3548200;3550407;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2909;gene;3550757;3551374;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2910;gene;3551520;3552251;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2911;gene;3552496;3553653;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2912;gene;3553788;3554531;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2913;gene;3554612;3555397;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2914;gene;3555639;3555863;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hisS;gene;3555925;3557139;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2916;gene;3557324;3558289;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2917;gene;3558515;3559327;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2918;gene;3559445;3560152;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2919;gene;3560142;3560510;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2920;gene;3560914;3561351;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2921;gene;3561840;3562439;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2922;gene;3562457;3562864;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2923;gene;3562970;3563263;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2924;gene;3563275;3563574;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2925;gene;3563809;3564291;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2926;gene;3564298;3564987;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2927;gene;3565116;3565514;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rbpB;gene;3565811;3566122;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ecaA;gene;3566296;3567090;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2930;gene;3567119;3567487;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2931;gene;3567799;3568275;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2932;gene;3568926;3569180;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2933;gene;3569181;3570413;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2934;gene;3570447;3571451;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2935;gene;3572277;3573392;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;panC;gene;3573576;3575180;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2937;gene;3575570;3575779;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;sodB;gene;3576003;3576605;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2939;gene;3577154;3577360;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2940;gene;3577944;3578630;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2941;gene;3578718;3580436;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl2942;gene;3580468;3580692;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2943;gene;3580794;3581297;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2944;gene;3581323;3582045;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2945;gene;3582106;3583608;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2946;gene;3583851;3584954;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2947;gene;3585383;3585814;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2948;gene;3586169;3587176;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2949;gene;3587522;3589384;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2950;gene;3589526;3590740;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2951;gene;3590670;3592223;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2952;gene;3592495;3594762;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2953;gene;3595614;3595853;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2954;gene;3595939;3596487;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2955;gene;3596590;3596982;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2956;gene;3597005;3598654;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2957;gene;3599032;3600624;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2958;gene;3600666;3600896;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2959;gene;3600932;3601225;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2960;gene;3601306;3602052;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2961;gene;3602089;3603009;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2962;gene;3602990;3603298;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2963;gene;3603935;3604816;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2964;gene;3605481;3606809;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2965;gene;3607081;3607569;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2966;gene;3607854;3608690;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2967;gene;3608856;3609272;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifV2;gene;3609625;3610755;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2969;gene;3611012;3612751;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2970;gene;3612905;3614632;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2971;gene;3614771;3615088;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2972;gene;3615380;3616027;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2973;gene;3616207;3617235;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2974;gene;3617251;3617898;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2975;gene;3618030;3618602;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2976;gene;3618826;3619359;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2977;gene;3619432;3619806;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2978;gene;3619937;3620101;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2979;gene;3620173;3621135;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2980;gene;3621248;3621571;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2981;gene;3621686;3623608;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;tyrS;gene;3623785;3624981;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2983;gene;3625025;3625741;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2984;gene;3625738;3626454;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2985;gene;3626633;3626848;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2986;gene;3627154;3629811;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2987;gene;3630037;3630960;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2988;gene;3630982;3631548;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2989;gene;3631555;3632403;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;dnaK;gene;3632823;3634889;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;dnaJ;gene;3635083;3636084;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2992;gene;3636103;3636972;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;dnaJ;gene;3637156;3637659;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr2994;gene;3637666;3637938;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2995;gene;3638046;3638795;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2996;gene;3638792;3639757;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all2997;gene;3639854;3641248;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr2998;gene;3641341;3641889;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;clpB;gene;3642344;3644863;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3000;gene;3644951;3646087;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3001;gene;3646362;3646529;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3002;gene;3646552;3646779;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3003;gene;3646956;3647273;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3004;gene;3647270;3647638;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3005;gene;3647772;3647990;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3006;gene;3648076;3648342;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3007;gene;3648603;3649358;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3008;gene;3649895;3650257;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3009;gene;3650459;3651256;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3010;gene;3651585;3653426;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3011;gene;3653702;3654478;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;degT;gene;3654808;3655956;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3013;gene;3656204;3656947;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3014;gene;3657097;3657459;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3015;gene;3657656;3658009;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3016;gene;3658002;3658664;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3017;gene;3658917;3659939;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3018;gene;3660111;3660794;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3019;gene;3661406;3661633;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3020;gene;3661774;3662766;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3021;gene;3663270;3663788;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3022;gene;3663957;3664418;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3023;gene;3664542;3665036;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3024;gene;3665174;3665668;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3025;gene;3665742;3666017;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3026;gene;3666133;3666687;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3027;gene;3666671;3668008;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3028;gene;3668179;3669273;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3029;gene;3669440;3669820;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3030;gene;3669821;3670318;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3031;gene;3670334;3672133;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3032;gene;3672376;3672969;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3033;gene;3673118;3674503;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3034;gene;3674571;3675275;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3035;gene;3675564;3676424;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3036;gene;3676833;3677180;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3037;gene;3678017;3679207;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3038;gene;3679339;3680289;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3039;gene;3680427;3680786;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3040;gene;3680976;3682118;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3041;gene;3682367;3685489;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3042;gene;3686003;3686206;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3043;gene;3686251;3686454;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3044;gene;3686631;3687125;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3045;gene;3687203;3688720;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3046;gene;3689051;3689542;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3047;gene;3689723;3690667;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3048;gene;3690925;3691578;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3049;gene;3691853;3692242;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3050;gene;3693228;3693983;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3051;gene;3694114;3694524;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3052;gene;3694549;3695355;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3053;gene;3695582;3695770;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3054;gene;3696127;3699243;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;mutL;gene;3699535;3701226;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hisD;gene;3701406;3702701;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3057;gene;3703378;3704592;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3058;gene;3704628;3705854;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3059;gene;3705960;3708143;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3060;gene;3708146;3709555;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3061;gene;3709624;3710703;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3062;gene;3710770;3711735;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3063;gene;3711770;3712762;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3064;gene;3712759;3714171;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3065;gene;3714158;3715423;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3066;gene;3715434;3716564;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3067;gene;3716581;3717552;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3068;gene;3717602;3718552;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3069;gene;3718782;3719963;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3070;gene;3719986;3720942;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3071;gene;3720982;3721938;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3072;gene;3721992;3723263;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3073;gene;3723391;3724365;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3074;gene;3724431;3725480;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3075;gene;3725610;3726203;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3076;gene;3726394;3727134;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3077;gene;3727151;3727774;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3078;gene;3727905;3728909;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3079;gene;3729034;3729597;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3080;gene;3729610;3729813;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3081;gene;3730015;3730224;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3082;gene;3730379;3730633;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3083;gene;3730711;3731979;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3084;gene;3732297;3732965;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3085;gene;3733322;3734047;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3086;gene;3734056;3734538;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3087;gene;3734640;3736268;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifS;gene;3736385;3737548;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3089;gene;3737880;3738152;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3090;gene;3738323;3739015;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3091;gene;3739240;3739968;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3092;gene;3740834;3744706;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;purH;gene;3745060;3746580;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3094;gene;3746674;3746865;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3095;gene;3747036;3748004;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3096;gene;3748020;3748979;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3097;gene;3749022;3750029;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3098;gene;3750606;3750818;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3099;gene;3751026;3752270;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3100;gene;3752321;3752776;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3101;gene;3752848;3753495;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3102;gene;3753779;3754318;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3103;gene;3754949;3755929;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3104;gene;3756274;3756738;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3105;gene;3757535;3758518;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3106;gene;3758745;3759104;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3107;gene;3759195;3760412;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3108;gene;3760608;3760988;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3109;gene;3761116;3761307;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3110;gene;3761376;3762185;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3111;gene;3762327;3763559;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3112;gene;3763635;3763880;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3113;gene;3764002;3764646;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3114;gene;3764872;3766602;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3115;gene;3767071;3770091;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3116;gene;3770158;3770895;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3117;gene;3771124;3771387;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3118;gene;3771735;3772979;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3119;gene;3773445;3775475;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3120;gene;3775927;3779787;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3121;gene;3779784;3780932;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ccdA;gene;3781216;3781956;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ycf44;gene;3781960;3783345;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3124;gene;3783426;3783761;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3125;gene;3784286;3784999;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3126;gene;3785366;3786748;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3127;gene;3786995;3787903;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3128;gene;3788158;3788430;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl3129;gene;3788539;3788823;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3130;gene;3788968;3789447;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3131;gene;3789946;3790554;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3132;gene;3790551;3791696;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3133;gene;3792169;3792444;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3134;gene;3792610;3792819;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;exoV;gene;3792889;3793803;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all3136;gene;3794211;3795479;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr3137;gene;3795565;3795813;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr3138;gene;3796043;3796585;1;#4682B4;NA;NA;NA;bold.italic;1
